instruction,response,label,__index_level_0__
What is the sentiment of this stock recommendation? Please choose an answer from {negative/neutral/positive}. Buy recommendations are coming in for Company XYZ due to its strong quarterly earnings report and positive outlook for the future.,positive,fin,911
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The newly released movie has been praised for its captivating storyline and exceptional performances by the cast.,positive,fin,912
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The food at this restaurant was delicious, but the service was slow.",positive,fin,913
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The latest smartphone from XYZ company boasts impressive camera features and a sleek design, but falls short in terms of battery life and overall performance.",neutral,fin,914
"What is the sentiment of this article? Please choose an answer from {very negative/negative/neutral/positive/very positive}. The global economy is projected to grow by 3.2% next year, driven by strong consumer spending and robust investments.",positive,fin,915
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The global economy is projected to experience a slowdown in the upcoming quarters due to various geopolitical factors and trade tensions.,negative,fin,916
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The food at this restaurant was absolutely delicious. The service, however, was quite slow.",mixed,fin,917
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and impressive camera capabilities.,positive,fin,918
What is the sentiment of this email? Please choose an answer from {negative/neutral/positive}. The email contains details about the upcoming team building event and instructions on what to bring.,positive,fin,919
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The sound quality of these headphones is excellent, but the battery life is disappointing.",mixed,fin,920
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a long-lasting battery and a high-resolution display.,positive,fin,921
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla announces record-breaking quarterly earnings with a 134% increase in revenue compared to the same period last year. The company's stock price soared by 10% in after-hours trading.,positive,fin,922
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The new research findings suggest a potential breakthrough in cancer treatment.,positive,fin,923
What is the sentiment of this customer review? Please choose an answer from {negative/neutral/positive}. The product arrived earlier than expected and in perfect condition.,positive,fin,924
